id,title,subtitle,level,links,quadrant,summary,descriptions,time_min,titles,titre,auteur,duree_secondes,duree_hh_mm_ss,type,hash_id,url_bis
39574cebe1082a1e79e22d0a7af15da3,parties prenantes,2. focus sur les  noeuds,1,https://www.youtube.com/watch?v=btUHumjEq-4,comment bitcoin change societe,"Crypto John explique l'importance d'avoir un nœud Bitcoin à domicile, un sujet souvent négligé par les youtubeurs crypto. Il aborde les raisons de posséder son propre nœud, les équipements et logiciels nécessaires, et explique comment le mettre en place.","Nœud Bitcoin, Matériel et logiciel pour un nœud, Fonctionnement du logiciel Bitcoin, Réseau de nœuds interconnectés, Types de nœuds : mineurs et non mineurs, Décentralisation du réseau Bitcoin, Avantages de faire tourner un nœud, Augmentation de la souveraineté personnelle, Confidentialité, Résistance du réseau à divers scénarios, Choix de la version du protocole Bitcoin, Importante des nœuds non mineurs",16,"""L'Essentiel du Nœud Bitcoin Domestique: Guide Complet par Crypto John""",Je Fais Tourner Un Noeud Bitcoin (Pourquoi / Comment) ? 🌐,Jon Black,933.0,00:15:33,vidéo,d0dd4302c59a3d0930451ff779c7006454692119c4b5e72f016def65ee9330b6,
a25e5b542ef20c8feefe2d7fccc6685f,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),1,https://www.youtube.com/watch?v=Lr5L3uy244w,comment bitcoin change societe,"Ce chapitre se concentre sur les bitcoins du point de vue technique, en abordant le sujet des mineurs et de leur consommation énergétique. Il met en avant les préoccupations environnementales liées à cette activité.","Chapitre sur les bitcoins, Les mineurs de bitcoins, Consommation d'énergie des mineurs, Impact écologique, Rôle des mineurs dans le réseau bitcoin, Validation des transactions, Sécurisation du réseau, Résolution d'équations mathématiques, Récompenses en bitcoins, Généraux byzantins, Problème de la double dépense, Blockchain, Transferts physiques vs. numériques, Copier-coller sur internet, Garantir l'intégrité des transactions financières en ligne.",28,"""Bitcoin: Mineurs, Consommation Énergétique et Environnement""",Les mineurs - chapitre 3.4 [BTC 101],Découvre Bitcoin,1682.0,00:28:02,vidéo,0b4ab3b62f1d3b5afc5e5e71ff57c376ee0e99960a2d676714975d56ca5ca332,
3e689b21f6d926ba4bf1da4fb8c2d652,parties prenantes,1. qui gouverne bitcoin ?,1,https://bitcoin.fr/qui-controle-bitcoin/,comment bitcoin change societe,"Le texte aborde le contrôle de Bitcoin, mentionnant des ressources et des informations sur la compréhension, l'obtention et la dépense de cette cryptomonnaie.","Contrôle de Bitcoin, Décentralisation, Réseau Bitcoin, Logiciel Bitcoin Core, Mainteneurs du dépôt GitHub, Opérateurs de nœuds, Implémentations du protocole, Consensus, Utilisateurs de Bitcoin, Mineurs de Bitcoin, Développeurs de Bitcoin, Compatibilité des logiciels, Code proposé par les développeurs, Exécution du code, Règles du réseau Bitcoin",4,"""Maîtriser Bitcoin: Ressources et Informations Essentielles""",,,,,,,
ad39296ae2be2228a68d17cd022fa993,parties prenantes,1. qui gouverne bitcoin ?,1,https://bitcoin.fr/qui-decide-des-ameliorations-de-bitcoin/,comment bitcoin change societe,Le texte aborde la question de qui décide des améliorations de Bitcoin.,"Améliorations de Bitcoin, Protocole Bitcoin, Bitcoin Core, Logiciel Open Source, Dépôt Github, Développeurs, Consensus, Rétro-compatibilité, Nœuds du réseau, Mise à jour, Consensus des nœuds, Libre participation",5,"""Qui décide des améliorations de Bitcoin ?""",,,,,,,
df8b166424b57d66fac5dd8a60ad4f59,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),1,https://btctouchpoint.com/fr/4-pourquoi-il-faut-a-la-fois-du-temps-et-des-efforts-pour-gagner-des-bitcoins/,comment bitcoin change societe,"Le texte aborde le sujet de la nécessité de temps et d'efforts pour gagner des bitcoins, expliquant les étapes initiales pour débuter avec cette cryptomonnaie. Il met en lumière l'importance de comprendre les pièges et principes liés à Bitcoin, tout en offrant des ressources pratiques pour guider les utilisateurs dans leur parcours avec cette technologie émergente.","Gagner des bitcoins, Temps et efforts, Création de monnaie par l'État, Création de bitcoins, Processus de minage, Offre limitée de bitcoins, Équité dans la création de monnaie, Monnaie Bitcoin",4,"""Guide pratique pour commencer avec Bitcoin : comprendre les étapes et les pièges""",,,,,,,
1309d3a7fc9a86f42173d12aadfcf122,parties prenantes,3. focus sur les  mineurs et la preuve de travail (pow),1,https://btctouchpoint.com/fr/pourquoi-bitcoin-11-pourquoi-et-comment-bitcoin-utilise-lenergie/,comment bitcoin change societe,Le texte aborde le sujet de la consommation énergétique de Bitcoin et explique pourquoi et comment cette cryptomonnaie utilise de l'énergie.,"Utilisation de l'énergie par Bitcoin, Sécurisation des enregistrements, Empêcher les enregistrements falsifiés, Preuve de travail, Double dépense, Consommation d'énergie de Bitcoin, Décentralisation, Rarement des bitcoins, Création de nouveaux blocs, Récompenses en bitcoins",6,"""La consommation énergétique de Bitcoin : analyse détaillée de son utilisation d'énergie""",,,,,,,
e672e66bcf57dc46c2b404afe7934516,devenir mineur de btc,1. processus graduel,1,https://compassmining.io/education/how-to-mine-bitcoin-at-home-basics/,comment j'utilise bitcoin,Résumé: Découvrez les bases du minage de Bitcoin à domicile grâce à cet aperçu du processus d'installation du minage à domicile. Le texte fournit des informations sur la configuration du minage de Bitcoin pour les débutants.,"Mining Bitcoin at Home, Hardware, Facilities, Noise Management, Power Supply, Cooling System, Joining a Pool, Maintenance, ASIC Manufacturers, Noise Levels, Power Requirements, Cooling Strategies, Pool Selection, Repair Services, Educational Resources, Podcasts, Compass Mining Community",5,"""Guide du Minage de Bitcoin à Domicile pour Débutants""",,,,,,,
41cab09704941333117d8ce3ef04913d,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,1,https://www.youtube.com/watch?v=N1AQY_aGHVQ,comment bitcoin change societe,"La monnaie n'est pas une création gouvernementale mais émerge comme bien d'échange sur un marché. Une frise chronologique illustre l'évolution de la monnaie depuis la préhistoire, distinguant les monnaies physiques des monnaies numériques récentes.","Évolution de la monnaie, Monnaies primitives et numériques, Formes de monnaie : métaux précieux, certificats, billets, Monnaies Fiat décrétées par l'État, Bitcoin et monnaie basée sur les preuves de travail, Proto-monnaies : pointe de flèche, grains de céréales, coquillages, Avantages des monnaies métalliques, Ratio stock to flow (stock sur flux), Dureté des monnaies, Or comme monnaie sélectionnée, Billets de banque échangeables contre de l'or",23,Évolution de la Monnaie : De la Préhistoire aux Monnaies Numériques,L'évolution de la monnaie,BTC TouchPoint,1370.0,00:22:50,vidéo,ae85be45b4470a09f326e974b36708609579696e55345038efd8f1fee249b734,
67e65a5015793937016c02f14eaab38b,systemes monetaires,1. bitcoin s'inscrit dans l'histoire et l'evolution de la monnaie,1,https://www.youtube.com/watch?v=-3W2wd7wZ-I,comment bitcoin change societe,"Le texte aborde la transition vers une monnaie unique, expliquant le processus du troc à petite échelle et l'importance des taux de change pour échanger des biens. Il met en avant la nécessité de comprendre les taux de change pour troquer des articles, soulignant l'existence de 15 taux de change pour six articles dans cette économie restreinte.","Troc, Taux de change, Monnaie, Économie, Double coïncidence des besoins, Barrières, Commerce international, Internet, Monnaie mondiale unique, Bitcoin",6,"""Du Troc aux Taux de Change : La Route vers une Monnaie Unique""",La convergence vers une monnaie unique...Pourquoi ?,BTC TouchPoint,375.0,00:06:15,vidéo,7128953dbd691e05e694e02c8129023e3bc107460bfe275063f0b2efa411f549,
b06ec60600e4cf6b233f238fc6302cdb,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,1,https://www.youtube.com/watch?v=CVqcrWsckns,comment bitcoin change societe,"La monnaie est un sujet passionnant et en pleine transformation historique, malgré son inutilité dans les rendez-vous galants d'après l'expérience personnelle de l'auteur. Au fil des millénaires, les hommes ont utilisé divers objets comme monnaie, soulignant ainsi l'évolution constante de cette institution.","Théorie monétaire, Transformation de la monnaie, Dématérialisation de la monnaie, Production de monnaie par les banques, Création monétaire, Conséquences de la création monétaire massive, Société de consommation, Économie de la dette, Inflation, Questions politiques et démocratiques, Questions techniques liées au système monétaire, Perte de confiance dans les monnaies officielles, Émergence des crypto-monnaies, Bitcoin comme or numérique, Fantasmes entourant le Bitcoin, Caractéristiques des crypto-m",13,L'évolution fascinante de la monnaie au fil des millénaires,Faut-il réinventer la monnaie ? | Yorick de MOMBYNES | TEDxIssylesMoulineaux,TEDx Talks,790.0,00:13:10,vidéo,bc0fe6d4bbb5fe9d1ba76dced446a0d4f393b456b6c25afe9304b66f7a4d2b01,
e19de3482fe13378989d9bc362b91fd3,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,1,https://www.youtube.com/watch?v=qDRqbG-VLDM,comment bitcoin change societe,"Le XXe siècle a été marqué par des événements cataclysmiques en raison des limites financières des États et des organisations, qui étaient basées sur des ressources finies représentant le travail passé. La nécessité de financer la Première Guerre mondiale a conduit à la création d'argent sans réel support, entraînant des conséquences économiques et historiques majeures.","Cataclysme du XXème siècle, Limites des États et des organisations, Création d'argent pour financer la guerre, Décorrélations monétaires, Défaut des États-Unis en 1971, Monnaie basée sur la confiance, Perte de l'attachement au réel de la monnaie, Introduction à Bitcoin et cryptomonnaie, Intérêt pour Bitcoin et Ethereum, Blockchain et crypto, Dangers du système monétaire, Révolution technologique et culturelle de la monnaie",66,"""Les conséquences économiques de la Première Guerre mondiale : l'argent sans réel support au XXe siècle""",Quel avenir pour Bitcoin ? – Alexandre Stachtchenko,"Liber-thé, la chaîne Youtube qui infuse la liberté",3946.0,01:05:46,vidéo,67c04059d852d497aa44923cad48022478157e1602c54dd4c34519a5ffa17362,
11c17fdf8c849efcfe21a44c5f1b85c3,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,1,https://www.youtube.com/watch?v=Iq0wZF3Ui9A&list=PLinTFKehfR4yOM86i_sWI3EwWaI6CSOPm&t=418s,comment bitcoin change societe,"Le Bitcoin est important car il est à la fois un protocole informatique et une monnaie dure avec une offre limitée à 21 millions de bitcoins, ce qui le rend crucial.","Bitcoin comme protocole informatique et monnaie durable, Accessibilité universelle à la finance, Gagner en souveraineté individuelle avec Bitcoin, Lutter contre les régimes autoritaires et fascistes, Transactions non censurables, Liberté d'expression et contrôle de son argent",NAN,"""Le Bitcoin : Protocole Informatique Crucial avec une Offre Limitée""",Pourquoi Bitcoin est-il si important ?! - chapitre 1.2 [BTC 102],Découvre Bitcoin,767.0,00:12:47,vidéo,15dda7ac4ea7f2b654aaf837ca15d6dfee2b6c63a82503f6377dffba37359cf3,
004b0d9c27a4ddf60edc3998aa511f10,systemes monetaires,2. defaillances de notre monnaie et superiorite de bitcoin,1,https://www.youtube.com/watch?v=cYKmgflsy_8,comment bitcoin change societe,"Le texte discute du chapitre III sur l'hyperinflation dans la formation sur le Bitcoin. L'auteur remercie les résidents des Coûts Bitcoin pour leur soutien continu. La vidéo aborde un thème important, bien que plus politique, et souligne l'importance des hyperinflations.","Bitcoin, Formation sur Bitcoin, Hyperinflation, Système monétaire fiat, Monnaie fiduciaire, Décisions humaines, Désastre financier, Dévaluation de la monnaie, Flambée des prix, Exemples historiques (Allemagne, Zimbabwe, Argentine), Impact sur les salaires et l'épargne, Perte de valeur de la monnaie, Perte d'épargne, Pauvreté, Erreurs du passé, Impression monétaire, Perte de confiance, Questions sur la valeur de la monnaie, Central",16,"""Chapitre III: L'Hyperinflation dans la Formation sur le Bitcoin""",L'hyperinflation - chapitre 1.3 [BTC 101],Découvre Bitcoin,978.0,00:16:18,vidéo,e67bbf4993dd8d0e75c28da678f50e270f384734188cd01dc710ce2df1aebb46,
e0f3bbaf0e90320ba311a0219ff495de,systemes monetaires,"3. monnaie, preference temporelle, et investissements",1,https://www.youtube.com/watch?v=YkxopBlMWLw&list=PLj9lDruPFtBljCFcLcoD3bd5pGUGmHZWV&index=7,comment bitcoin change societe,"La text souligne les signes de la déchéance d'une société, indiquant des transactions forcées, une concentration de richesse injuste, et des lois désavantageuses pour les citoyens. Il met en garde contre la perte de pouvoir et la chute des gouvernements.","Trading, Consensus, Compulsion, Money flow, Goods vs. favors, Laws, Society, Power, Governments, Instincts, Erosion, Satoshi, Financial system, Humanity, Individual empowerment",NAN,"""Les Signes de Déchéance Sociale et la Chute des Gouvernements""",Runaway [Orange Pill Edition],Richard,134.0,00:02:14,vidéo,058511d983fc26f6379beda1ea6e9ab9a7dc6d0c4158036f1d40b25989714af1,
46f77b375b1a5fa0de16473f69db6a4d,changement de paradigme,2. changement de paradigme,1,https://www.youtube.com/watch?v=25yfsPIegmo,comment bitcoin change societe,"Yann Husse dénonce la faillite morale du clergé des évêques et de l'Église catholique romaine. Six siècles plus tard, en 2009, Ben Berlin, président de la Réserve fédérale américaine, est acclamé pour avoir sauvé l'économie en renflouant les institutions financières surendettées. Cette histoire souligne l'importance de la confiance dans les systèmes financiers et économiques.","Bitcoin, Réserve fédérale américaine, Crise financière, Confiance, Contrat social, Événements marquants, Peste noire, Institutions religieuses, Crise financière mondiale, Pandémie de COVID-19, Méfiance envers la Réserve fédérale américaine, Banques centrales, Monnaie, Innovation, Gutenberg et Satoshi Nakamoto, Révolution de l'information, Remise en question des institutions, Changements de paradigmes, Forces du marché, Adoption de l'innovation, Imprimerie de Gutenberg",11,"""Confiance et Crise : L'Église et l'Économie à Travers l'Histoire""",Bitcoin et l'imprimerie,BTC TouchPoint,654.0,00:10:54,vidéo,443c2d94ed18f76d60d9e3e08d50e8fe1b545637689115f2da01b6f28753490e,
c53a6aa7f4d0dd01ed96d1064ae64266,bitcoin core - vue d'ensemble,1. origines - la prehistoire de bitcoin,1,https://www.youtube.com/watch?v=ljHLhTzrLsw,comment bitcoin change societe,"Le texte aborde une introduction sur les sypher punk et présente un poster représentant symboliquement l'entrée dans le monde du bitcoin, soulignant que cette transition peut entraîner un bouleversement dans la vie des individus en les confrontant à des vérités sur le système financier traditionnel et sur l'exploitation qui en découle.","Introduction aux cypherpunks, Bitcoin et ses implications financières, Éveil financier et impact sur la vie, Technologie et origines de Bitcoin, Révolution numérique et financière, Histoire des cypherpunks et leur impact, Création de Bitcoin par Satoshi Nakamoto, Importance des pionniers dans le développement de Bitcoin, Monnaie fiduciaire et ses conséquences, Caractéristiques monétaires de Bitcoin, Comparaison entre Bitcoin et l'or, Protocole informatique de Bitcoin, Soutien et partage du projet, Encouragement à en apprendre davantage sur Bitcoin",5,"""Le passage au bitcoin: Révéler les vérités financières cachées""",La préhistoire de Bitcoin - chapitre 0.1 [BTC 101],Découvre Bitcoin,279.0,00:04:39,vidéo,7e38817becaf941fea3b6f81f17accf39e697de50d28b6e5e5493a35637c4caa,
d6c5792bfadfb369e9378221a8bb1b05,bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",1,https://www.youtube.com/watch?v=GdeLB39QdUQ,comment bitcoin change societe,"Le chapitre 3 du parcours Bitcoin explore les bases et la théorie de Bitcoin, en se concentrant sur des aspects techniques tels que les transactions, les mineurs, l'écologie et les nœuds. Ce chapitre promet d'être complet et approfondi pour les débutants intéressés par la technologie.","Beaux jours du monde, Rosie, Chapitre 3 : Formation parcours Bitcoin, Théorie de Bitcoin pour les débutants, Transactions, mineurs, écologie, nœuds, Lancement de Bitcoin, histoire des cypherpunk, Satoshi Nakamoto, Protocole BitTorrent, Whitepaper Bitcoin, Système de cash digital en pair à pair, Ressources pour créer Bitcoin, Preuve de travail, cryptographie, symétrie, hachage, Mailing-list des cypherpunk, Dévoilement de Bitcoin, Lancement officiel de Bitcoin, 3 janvier 2009",26,Découverte approfondie de Bitcoin : Bases techniques et théorie expliquées,Le lancement de Bitcoin - chapitre 3.1 [BTC 101],Découvre Bitcoin,1543.0,00:25:43,vidéo,4f2149f372da3d97a12d0d781332d3b565644fe1f8d2a934c7e1bc815ff8fdbd,
6eaff5375fc41949a2f3114e3a771a74,bitcoin core - vue d'ensemble,"2. la decouverte : satoshi nakamoto, le livre blanc",1,https://www.youtube.com/watch?v=vq4IO6uNjkA,comment bitcoin change societe,"L'interview met en avant Phil Champagne, auteur du livre de Satoshi, et Edward de Consensus, visant à permettre à l'audience francophone de découvrir le parcours de Phil et son ouvrage paru en 2014.","Interview avec Phil Champagne et Edward de Consensus Network, Parcours de Phil Champagne et son livre sur Satoshi, Parcours d'Edward et traduction de livres sur Bitcoin, Collaboration pour traduire ""The Book of Satoshi"", Contenu du livre de Phil : écrits de Satoshi, décentralisation de Bitcoin, Processus de compilation des écrits de Satoshi par Phil, Actualité des sujets abordés dans les écrits de Satoshi",81,"""Découverte de Phil Champagne: Auteur du Livre de Satoshi""",Satoshi a changé l'histoire  - Phil Champagne [La ligne orange #2],Découvre Bitcoin,4858.0,01:20:58,vidéo,8a7818b9bc68101221204866e2ef27ea142df444ca820e6ed280c7c44f07c2e7,
3cdfea64130096306979050cae396843,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,1,https://www.youtube.com/watch?v=tNS9uwf5Vcg,comment bitcoin change societe,"Le texte discute de l'invention de Bitcoin comme un système monétaire permettant des transferts numériques sans intermédiaire, fonctionnant 24h/24 et 7j/7 dans le monde entier. Il met en lumière la preuve de travail comme mécanisme clé rendant ces transactions possibles, illustré à travers une plongée au cœur de Lisbonne.","Bitcoin, Système monétaire numérique, Transactions numériques, Preuve de travail, Transaction au comptant, Intermédiaires, Monnaie numérique, Registre des transactions, Banques, Distribution décentralisée du registre, Loterie pour l'écriture des transactions, Signature numérique, Minage de bitcoins, Consommation d'électricité, Révolution dans les transactions financières",6,"""Bitcoin: Révolution Financière Mondiale à Lisbonne""",Inventons ensemble Bitcoin ! - Doodling Bitcoin #3,David St-Onge,347.0,00:05:47,vidéo,9b684c6667d47443da52cb80c5870fff1179cd24c88cb5a1eb4af3b286b3c776,
c1ceeed645f205327787466df8251c13,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,1,https://www.youtube.com/watch?v=67NTtR3ojw4&list=PLBZcInMWLysciaousXNQmSZgLR6O0ROd5&index=5,comment bitcoin change societe,"La valeur du Bitcoin repose sur la rareté et la confiance, bien que cette monnaie virtuelle ne puisse être vue ni touchée. Cela soulève le paradoxe de la valeur des devises modernes basées sur la confiance, alors que le Bitcoin est limité et rare malgré son caractère virtuel.","Valeur de Bitcoin basée sur la rareté et la confiance, Fluctuations de prix de Bitcoin, Loi de Metcalfe et effet de réseau, Dépense énergétique des mineurs de Bitcoin, Cercle vertueux de l'augmentation de la rentabilité de Bitcoin, Division de la prime de minage et politique monétaire de Bitcoin, Bitcoin comme valeur refuge, Bitcoin comme assurance contre l'inflation, Adoption individuelle de Bitcoin à des fins de protection contre l'inflation",NAN,"""La valeur du Bitcoin : rareté et confiance dans le monde virtuel des devises""",Qu'est ce qui donne sa valeur à Bitcoin ? - Doodling Bitcoin #4,David St-Onge,281.0,00:04:41,vidéo,b3e7614d360a1ef5ebe07925adb6490b03fc1e00aff0782daf7c5ee521583b1f,
0fdf869762d5b5c110b4f1f92c85bf72,bitcoin core - vue d'ensemble,3. apercu general du fonctionnement de bitcoin,1,https://www.youtube.com/watch?v=y-w4oDIEf2w&list=PLBZcInMWLysciaousXNQmSZgLR6O0ROd5&index=6,comment bitcoin change societe,"Pour utiliser Bitcoin, des clés sont nécessaires : une clé publique pour recevoir des Bitcoins et des clés privées pour les dépenser. Le portefeuille Bitcoin est essentiel pour envoyer et recevoir des Bitcoins, agissant comme une passerelle vers le réseau.","Clé publique et clé privée, Portefeuille Bitcoin, Types de portefeuilles (mobiles, de bureau, intégrés, matériels), Stockage à chaud et stockage à froid, Envoi et réception de Bitcoin, Stratégies de conservation des clés privées, Sécurité des clés privées",NAN,"""Clés Publiques et Privées : Essentielles Pour Utiliser Bitcoin""","Clés, portefeuille et transactions - Doodling Bitcoin #5",David St-Onge,218.0,00:03:38,vidéo,3e83d60d954b0775bfe447d5cc431b15821016586ecbdd0cf6e3c8ee87d8b9a7,
